ID,YR,PD,QTR,CATG_CD,PLAN_TO_NM,SALES_ORG,SALES_RPTG_CHNL_NM,SALES_RPTG_SUBCHNL_NM,SALES_RPTG_RETL_ENV_NM,VOL_NKG_QTY,GSV,NSV,COGS_DIR_CHRG_VAL,GROSS_PRFT_VAL,NSV_USD,GROSS_PRFT_VAL_USD,USD_RATE,SALES_REF_KEY
354,2023,P09,Q3,BAKERY,WALMART_INC,LATIN_AMERICA,RETAIL,DISCOUNT_STORES,PREMIUM,54648.0,478247.0,394885.0,217187.0,177698.0,395833.0,178124.0,1.0024,2023_P09_BAKERY_WALMART_INC_LATIN_AMERICA_RETAIL_DISCOUNT_STORES_PREMIUM
355,2023,P09,Q3,BAKERY,AMAZON_RETAIL,LATIN_AMERICA,RETAIL,SUPERMARKETS,RURAL,40843.0,366227.0,320218.0,176120.0,144098.0,294761.0,132642.0,0.9205,2023_P09_BAKERY_AMAZON_RETAIL_LATIN_AMERICA_RETAIL_SUPERMARKETS_RURAL
356,2023,P09,Q3,DAIRY,LAWSON_INC,MIDDLE_EAST_AFRICA,RETAIL,SPECIALTY_STORES,SUBURBAN,35579.0,171829.0,139337.0,90569.0,48768.0,142806.0,49982.0,1.0249,2023_P09_DAIRY_LAWSON_INC_MIDDLE_EAST_AFRICA_RETAIL_SPECIALTY_STORES_SUBURBAN
357,2023,P09,Q3,BAKERY,COSTCO_WHOLESALE,EUROPE,FOODSERVICE,RESTAURANTS,VALUE,53786.0,396447.0,348168.0,191492.0,156676.0,344826.0,155172.0,0.9904,2023_P09_BAKERY_COSTCO_WHOLESALE_EUROPE_FOODSERVICE_RESTAURANTS_VALUE
358,2023,P09,Q3,CONFECTIONERY,METRO_AG,NORTH_AMERICA,E-COMMERCE,DIRECT_TO_CONSUMER,RURAL,25308.0,231582.0,185182.0,88887.0,96295.0,186182.0,96815.0,1.0054,2023_P09_CONFECTIONERY_METRO_AG_NORTH_AMERICA_E-COMMERCE_DIRECT_TO_CONSUMER_RURAL
359,2023,P10,Q4,BAKERY,Walmart,North Region,Modern Trade,Supermarket,In-store,1201.98,1498.23,1383.22,899.48,483.74,19.09,6.68,0.0138,2023_P10_BAKERY_Walmart_North Region_Modern Trade_Supermarket_In-store
360,2023,P10,Q4,BEVERAGES,Amazon,South Region,Modern Trade,Hypermarket,Online,3481.35,5045.76,4309.15,2743.54,1565.61,50.42,18.32,0.0117,2023_P10_BEVERAGES_Amazon_South Region_Modern Trade_Hypermarket_Online
361,2023,P10,Q4,SNACKS,Walmart,West Region,Modern Trade,Supermarket,In-store,641.43,1096.29,891.14,558.87,332.27,13.01,4.85,0.0146,2023_P10_SNACKS_Walmart_West Region_Modern Trade_Supermarket_In-store
362,2023,P10,Q4,DAIRY,Walmart,South Region,Modern Trade,Hypermarket,Hybrid,4555.21,5631.87,4540.37,3348.99,1191.38,66.29,17.39,0.0146,2023_P10_DAIRY_Walmart_South Region_Modern Trade_Hypermarket_Hybrid
363,2023,P10,Q4,SNACKS,Target,South Region,General Trade,Local Shops,In-store,2090.09,3484.02,2667.18,1983.31,683.87,39.74,10.19,0.0149,2023_P10_SNACKS_Target_South Region_General Trade_Local Shops_In-store
364,2023,P10,Q4,BAKERY,Kroger,North Region,General Trade,Wholesalers,Online,4793.23,8076.3,6426.54,4292.45,2134.09,86.76,28.81,0.0135,2023_P10_BAKERY_Kroger_North Region_General Trade_Wholesalers_Online
365,2023,P10,Q4,BAKERY,Target,West Region,Modern Trade,Hypermarket,Hybrid,1260.21,1793.12,1408.32,735.39,672.93,16.2,7.74,0.0115,2023_P10_BAKERY_Target_West Region_Modern Trade_Hypermarket_Hybrid
366,2023,P10,Q4,SNACKS,Amazon,East Region,General Trade,Local Shops,In-store,3064.5,5546.64,5132.6,3005.24,2127.36,73.4,30.42,0.0143,2023_P10_SNACKS_Amazon_East Region_General Trade_Local Shops_In-store
367,2023,P10,Q4,BEVERAGES,Target,West Region,Modern Trade,Supermarket,Online,4931.79,9227.96,7151.05,5221.77,1929.28,103.69,27.97,0.0145,2023_P10_BEVERAGES_Target_West Region_Modern Trade_Supermarket_Online
368,2023,P10,Q4,FROZEN,METRO_AG,NORTH_AMERICA,E-COMMERCE,ONLINE_MARKETPLACE,PREMIUM,23716.0,310301.0,253474.0,157154.0,96320.0,255020.0,96908.0,1.0061,2023_P10_FROZEN_METRO_AG_NORTH_AMERICA_E-COMMERCE_ONLINE_MARKETPLACE_PREMIUM
369,2023,P10,Q4,BAKERY,AEON_CO_LTD,LATIN_AMERICA,E-COMMERCE,ONLINE_MARKETPLACE,SUBURBAN,15037.0,154911.0,136262.0,74944.0,61318.0,127350.0,57308.0,0.9346,2023_P10_BAKERY_AEON_CO_LTD_LATIN_AMERICA_E-COMMERCE_ONLINE_MARKETPLACE_SUBURBAN
370,2023,P10,Q4,CONFECTIONERY,COSTCO_WHOLESALE,EUROPE,CONVENIENCE,VENDING,VALUE,29093.0,342518.0,255498.0,122639.0,132859.0,230127.0,119666.0,0.9007,2023_P10_CONFECTIONERY_COSTCO_WHOLESALE_EUROPE_CONVENIENCE_VENDING_VALUE
371,2023,P10,Q4,FROZEN,AMAZON_RETAIL,ASIA_PACIFIC,CONVENIENCE,GAS_STATIONS,SUBURBAN,24900.0,313762.0,251141.0,155707.0,95434.0,262392.0,99709.0,1.0448,2023_P10_FROZEN_AMAZON_RETAIL_ASIA_PACIFIC_CONVENIENCE_GAS_STATIONS_SUBURBAN
372,2023,P10,Q4,BEVERAGES,COSTCO_WHOLESALE,NORTH_AMERICA,RETAIL,DISCOUNT_STORES,URBAN,15399.0,111842.0,100193.0,58112.0,42081.0,101095.0,42460.0,1.009,2023_P10_BEVERAGES_COSTCO_WHOLESALE_NORTH_AMERICA_RETAIL_DISCOUNT_STORES_URBAN
373,2023,P10,Q4,BAKERY,CARREFOUR_SA,ASIA_PACIFIC,RETAIL,SPECIALTY_STORES,VALUE,36605.0,407358.0,349788.0,192383.0,157405.0,318902.0,143506.0,0.9117,2023_P10_BAKERY_CARREFOUR_SA_ASIA_PACIFIC_RETAIL_SPECIALTY_STORES_VALUE
374,2023,P10,Q4,BEVERAGES,WOOLWORTHS_GROUP,ASIA_PACIFIC,E-COMMERCE,DIRECT_TO_CONSUMER,SUBURBAN,19746.0,265503.0,221671.0,128569.0,93102.0,203982.0,85672.0,0.9202,2023_P10_BEVERAGES_WOOLWORTHS_GROUP_ASIA_PACIFIC_E-COMMERCE_DIRECT_TO_CONSUMER_SUBURBAN
375,2023,P10,Q4,BAKERY,WOOLWORTHS_GROUP,MIDDLE_EAST_AFRICA,CONVENIENCE,AIRPORT_RETAIL,PREMIUM,46805.0,750737.0,553203.0,304262.0,248941.0,499653.0,224844.0,0.9032,2023_P10_BAKERY_WOOLWORTHS_GROUP_MIDDLE_EAST_AFRICA_CONVENIENCE_AIRPORT_RETAIL_PREMIUM
376,2023,P10,Q4,DAIRY,AMAZON_RETAIL,ASIA_PACIFIC,WHOLESALE,CASH_CARRY,RURAL,38951.0,256797.0,202972.0,131932.0,71040.0,207965.0,72788.0,1.0246,2023_P10_DAIRY_AMAZON_RETAIL_ASIA_PACIFIC_WHOLESALE_CASH_CARRY_RURAL
377,2023,P10,Q4,BAKERY,AEON_CO_LTD,LATIN_AMERICA,FOODSERVICE,CAFES,RURAL,45406.0,691845.0,577981.0,317890.0,260091.0,604048.0,271821.0,1.0451,2023_P10_BAKERY_AEON_CO_LTD_LATIN_AMERICA_FOODSERVICE_CAFES_RURAL
378,2023,P10,Q4,DAIRY,SEVEN_ELEVEN,LATIN_AMERICA,RETAIL,HYPERMARKETS,VALUE,46008.0,483351.0,358602.0,233091.0,125511.0,350282.0,122599.0,0.9768,2023_P10_DAIRY_SEVEN_ELEVEN_LATIN_AMERICA_RETAIL_HYPERMARKETS_VALUE
379,2023,P10,Q4,CONFECTIONERY,METRO_AG,MIDDLE_EAST_AFRICA,RETAIL,SUPERMARKETS,RURAL,47702.0,450248.0,367845.0,176566.0,191279.0,363909.0,189232.0,0.9893,2023_P10_CONFECTIONERY_METRO_AG_MIDDLE_EAST_AFRICA_RETAIL_SUPERMARKETS_RURAL
380,2023,P10,Q4,BEVERAGES,WOOLWORTHS_GROUP,EUROPE,CONVENIENCE,GAS_STATIONS,URBAN,19406.0,268780.0,222196.0,128874.0,93322.0,224885.0,94451.0,1.0121,2023_P10_BEVERAGES_WOOLWORTHS_GROUP_EUROPE_CONVENIENCE_GAS_STATIONS_URBAN
381,2023,P10,Q4,SNACKS,LIDL_STIFTUNG,LATIN_AMERICA,CONVENIENCE,VENDING,URBAN,50536.0,623937.0,466293.0,242472.0,223821.0,418591.0,200924.0,0.8977,2023_P10_SNACKS_LIDL_STIFTUNG_LATIN_AMERICA_CONVENIENCE_VENDING_URBAN
382,2023,P11,Q4,DAIRY,Costco,North Region,General Trade,Wholesalers,In-store,4383.97,7446.78,6077.91,3135.53,2942.38,74.15,35.9,0.0122,2023_P11_DAIRY_Costco_North Region_General Trade_Wholesalers_In-store
383,2023,P11,Q4,SNACKS,Costco,West Region,E-commerce,Online Marketplace,In-store,3751.03,5343.78,4033.82,2667.84,1365.98,47.2,15.98,0.0117,2023_P11_SNACKS_Costco_West Region_E-commerce_Online Marketplace_In-store
384,2023,P11,Q4,DAIRY,Target,South Region,Modern Trade,Supermarket,In-store,4891.33,7889.91,6427.05,4491.2,1935.85,77.77,23.42,0.0121,2023_P11_DAIRY_Target_South Region_Modern Trade_Supermarket_In-store
385,2023,P11,Q4,SNACKS,Walmart,North Region,Modern Trade,Supermarket,In-store,4115.66,5867.4,4608.77,3169.24,1439.53,65.44,20.44,0.0142,2023_P11_SNACKS_Walmart_North Region_Modern Trade_Supermarket_In-store
386,2023,P11,Q4,BEVERAGES,Costco,South Region,Modern Trade,Supermarket,In-store,618.65,928.7,847.08,632.62,214.46,9.83,2.49,0.0116,2023_P11_BEVERAGES_Costco_South Region_Modern Trade_Supermarket_In-store
387,2023,P11,Q4,BAKERY,Costco,West Region,Modern Trade,Supermarket,In-store,3921.03,6573.65,5550.23,3346.57,2203.66,68.82,27.33,0.0124,2023_P11_BAKERY_Costco_West Region_Modern Trade_Supermarket_In-store
388,2023,P11,Q4,DAIRY,Amazon,South Region,E-commerce,Direct to Consumer,In-store,2100.53,3728.94,3018.29,1936.54,1081.75,38.94,13.95,0.0129,2023_P11_DAIRY_Amazon_South Region_E-commerce_Direct to Consumer_In-store
389,2023,P11,Q4,DAIRY,WALMART_INC,ASIA_PACIFIC,RETAIL,SUPERMARKETS,SUBURBAN,54067.0,335255.0,262315.0,170505.0,91810.0,239651.0,83878.0,0.9136,2023_P11_DAIRY_WALMART_INC_ASIA_PACIFIC_RETAIL_SUPERMARKETS_SUBURBAN
390,2023,P11,Q4,SNACKS,ALDI_GROUP,NORTH_AMERICA,CONVENIENCE,VENDING,RURAL,51426.0,336594.0,255745.0,132987.0,122758.0,234979.0,112790.0,0.9188,2023_P11_SNACKS_ALDI_GROUP_NORTH_AMERICA_CONVENIENCE_VENDING_RURAL
391,2023,P11,Q4,BAKERY,METRO_AG,NORTH_AMERICA,E-COMMERCE,MOBILE_APP,RURAL,27828.0,415196.0,333901.0,183646.0,150255.0,339945.0,152975.0,1.0181,2023_P11_BAKERY_METRO_AG_NORTH_AMERICA_E-COMMERCE_MOBILE_APP_RURAL
392,2023,P11,Q4,SNACKS,METRO_AG,MIDDLE_EAST_AFRICA,CONVENIENCE,GAS_STATIONS,RURAL,18214.0,137216.0,101128.0,52587.0,48541.0,102422.0,49162.0,1.0128,2023_P11_SNACKS_METRO_AG_MIDDLE_EAST_AFRICA_CONVENIENCE_GAS_STATIONS_RURAL
393,2023,P11,Q4,DAIRY,KROGER_CO,EUROPE,CONVENIENCE,VENDING,SUBURBAN,54406.0,461389.0,374843.0,243648.0,131195.0,350853.0,122799.0,0.936,2023_P11_DAIRY_KROGER_CO_EUROPE_CONVENIENCE_VENDING_SUBURBAN
394,2023,P11,Q4,DAIRY,TARGET_CORP,LATIN_AMERICA,CONVENIENCE,GAS_STATIONS,URBAN,39808.0,364970.0,291760.0,189644.0,102116.0,306786.0,107375.0,1.0515,2023_P11_DAIRY_TARGET_CORP_LATIN_AMERICA_CONVENIENCE_GAS_STATIONS_URBAN
395,2023,P11,Q4,CONFECTIONERY,SEVEN_ELEVEN,NORTH_AMERICA,WHOLESALE,DISTRIBUTORS,RURAL,16375.0,252847.0,225426.0,108204.0,117222.0,224321.0,116648.0,0.9951,2023_P11_CONFECTIONERY_SEVEN_ELEVEN_NORTH_AMERICA_WHOLESALE_DISTRIBUTORS_RURAL
396,2023,P11,Q4,FROZEN,SEVEN_ELEVEN,MIDDLE_EAST_AFRICA,FOODSERVICE,HOTELS,SUBURBAN,23418.0,316830.0,283783.0,175945.0,107838.0,293630.0,111580.0,1.0347,2023_P11_FROZEN_SEVEN_ELEVEN_MIDDLE_EAST_AFRICA_FOODSERVICE_HOTELS_SUBURBAN
397,2023,P11,Q4,BEVERAGES,ALDI_GROUP,EUROPE,CONVENIENCE,GAS_STATIONS,VALUE,53743.0,349216.0,285267.0,165455.0,119812.0,275425.0,115678.0,0.9655,2023_P11_BEVERAGES_ALDI_GROUP_EUROPE_CONVENIENCE_GAS_STATIONS_VALUE
398,2023,P11,Q4,CONFECTIONERY,METRO_AG,NORTH_AMERICA,WHOLESALE,DISTRIBUTORS,SUBURBAN,40102.0,191807.0,149808.0,71908.0,77900.0,146347.0,76101.0,0.9769,2023_P11_CONFECTIONERY_METRO_AG_NORTH_AMERICA_WHOLESALE_DISTRIBUTORS_SUBURBAN
399,2023,P11,Q4,BAKERY,FAMILY_MART,ASIA_PACIFIC,WHOLESALE,CASH_CARRY,SUBURBAN,37447.0,265382.0,200518.0,110285.0,90233.0,201681.0,90756.0,1.0058,2023_P11_BAKERY_FAMILY_MART_ASIA_PACIFIC_WHOLESALE_CASH_CARRY_SUBURBAN
400,2023,P11,Q4,SNACKS,LIDL_STIFTUNG,ASIA_PACIFIC,FOODSERVICE,CATERING,URBAN,18687.0,288607.0,242087.0,125885.0,116202.0,248284.0,119177.0,1.0256,2023_P11_SNACKS_LIDL_STIFTUNG_ASIA_PACIFIC_FOODSERVICE_CATERING_URBAN
